user_id,date,time,category,merchant_name,amount
6664271e66cb1ac2237a0d941,10/9/2023,7:34 AM,mobile recharge,Paytm,8692
6664271e66cb1ac2237a0d414,10/10/2023,5:58 PM,books,Amazon India,9490
6664271e66cb1ac2237a0d912,10/10/2023,2:03 PM,books,Amazon India,627
6664271e66cb1ac2237a0d465,10/11/2023,7:34 AM,mobile recharge,Paytm,1190
6664271e66cb1ac2237a0d646,10/11/2023,5:39 AM,clothing,Myntra,6153
6664271e66cb1ac2237a0d114,10/12/2023,8:05 AM,groceries,BigBasket,3450
6664271e66cb1ac2237a0d377,10/12/2023,7:20 PM,electricity,Adani Electricity,7244
6664271e66cb1ac2237a0d443,10/12/2023,5:09 AM,electricity,Adani Electricity,8925
6664271e66cb1ac2237a0d1000,10/12/2023,10:12 AM,electricity,Adani Electricity,4483
6664271e66cb1ac2237a0d119,10/13/2023,1:03 PM,movies,BookMyShow,713
6664271e66cb1ac2237a0d275,10/13/2023,4:59 AM,food,Zomato,1812
6664271e66cb1ac2237a0d473,10/13/2023,12:08 PM,books,Amazon India,7754
6664271e66cb1ac2237a0d686,10/13/2023,3:42 PM,movies,BookMyShow,2898
6664271e66cb1ac2237a0d982,10/13/2023,5:23 PM,clothing,Myntra,4493
6664271e66cb1ac2237a0d106,10/14/2023,11:50 PM,movies,BookMyShow,5405
6664271e66cb1ac2237a0d831,10/14/2023,11:00 PM,groceries,BigBasket,4684
6664271e66cb1ac2237a0d95,10/15/2023,9:46 PM,movies,BookMyShow,3390
6664271e66cb1ac2237a0d979,10/15/2023,9:01 AM,food,Zomato,5280
6664271e66cb1ac2237a0d611,10/16/2023,3:14 PM,groceries,BigBasket,1951
6664271e66cb1ac2237a0d287,10/17/2023,6:10 PM,electronics,Reliance Digital,7825
6664271e66cb1ac2237a0d995,10/17/2023,2:22 AM,clothing,Myntra,8736
6664271e66cb1ac2237a0d1012,10/18/2023,10:52 AM,mobile recharge,Paytm,9674
6664271e66cb1ac2237a0d91,10/19/2023,2:02 PM,groceries,BigBasket,1468
6664271e66cb1ac2237a0d770,10/19/2023,3:52 AM,clothing,Myntra,6070
6664271e66cb1ac2237a0d524,10/20/2023,1:34 PM,food,Zomato,7094
6664271e66cb1ac2237a0d878,10/20/2023,4:28 AM,groceries,BigBasket,1461
6664271e66cb1ac2237a0d140,10/21/2023,12:16 PM,mobile recharge,Paytm,9335
6664271e66cb1ac2237a0d208,10/21/2023,7:21 AM,electricity,Adani Electricity,2503
6664271e66cb1ac2237a0d293,10/21/2023,2:06 AM,groceries,BigBasket,8116
6664271e66cb1ac2237a0d424,10/22/2023,7:52 PM,clothing,Myntra,7337
6664271e66cb1ac2237a0d618,10/23/2023,2:35 AM,books,Amazon India,3220
6664271e66cb1ac2237a0d595,10/24/2023,11:31 PM,electricity,Adani Electricity,2214
6664271e66cb1ac2237a0d769,10/24/2023,5:42 PM,movies,BookMyShow,8406
6664271e66cb1ac2237a0d235,10/25/2023,4:27 AM,books,Amazon India,5298
6664271e66cb1ac2237a0d256,10/25/2023,3:48 PM,electricity,Adani Electricity,9985
6664271e66cb1ac2237a0d440,10/25/2023,11:08 PM,electronics,Reliance Digital,5656
6664271e66cb1ac2237a0d501,10/25/2023,12:12 AM,electricity,Adani Electricity,443
6664271e66cb1ac2237a0d597,10/25/2023,7:39 AM,movies,BookMyShow,6244
6664271e66cb1ac2237a0d726,10/25/2023,8:57 AM,electricity,Adani Electricity,7319
6664271e66cb1ac2237a0d806,10/25/2023,11:38 PM,mobile recharge,Paytm,1228
6664271e66cb1ac2237a0d953,10/25/2023,7:09 AM,food,Zomato,411
6664271e66cb1ac2237a0d181,10/26/2023,1:14 PM,electricity,Adani Electricity,9066
6664271e66cb1ac2237a0d222,10/26/2023,10:04 PM,groceries,BigBasket,2516
6664271e66cb1ac2237a0d322,10/26/2023,7:18 PM,mobile recharge,Paytm,1221
6664271e66cb1ac2237a0d802,10/26/2023,5:11 AM,clothing,Myntra,8133
6664271e66cb1ac2237a0d963,10/26/2023,9:47 PM,groceries,BigBasket,2415
6664271e66cb1ac2237a0d487,10/27/2023,2:15 AM,mobile recharge,Paytm,6417
6664271e66cb1ac2237a0d645,10/28/2023,3:23 PM,groceries,BigBasket,5847
6664271e66cb1ac2237a0d689,10/28/2023,9:03 AM,mobile recharge,Paytm,346
6664271e66cb1ac2237a0d755,10/28/2023,2:45 PM,electronics,Reliance Digital,3230
6664271e66cb1ac2237a0d984,10/28/2023,5:20 PM,electronics,Reliance Digital,6420
6664271e66cb1ac2237a0d514,10/29/2023,9:56 PM,mobile recharge,Paytm,3784
6664271e66cb1ac2237a0d533,10/29/2023,1:22 AM,movies,BookMyShow,3160
6664271e66cb1ac2237a0d939,10/29/2023,1:29 PM,groceries,BigBasket,5720
6664271e66cb1ac2237a0d187,10/30/2023,4:39 AM,groceries,BigBasket,1906
6664271e66cb1ac2237a0d189,10/30/2023,7:52 PM,electricity,Adani Electricity,7383
6664271e66cb1ac2237a0d201,10/30/2023,10:57 AM,mobile recharge,Paytm,2187
6664271e66cb1ac2237a0d389,10/30/2023,3:11 PM,groceries,BigBasket,4021
6664271e66cb1ac2237a0d483,10/30/2023,3:09 PM,groceries,BigBasket,4739
6664271e66cb1ac2237a0d663,10/30/2023,3:14 AM,clothing,Myntra,7729
6664271e66cb1ac2237a0d286,10/31/2023,2:56 AM,food,Zomato,386
6664271e66cb1ac2237a0d779,10/31/2023,3:30 AM,electronics,Reliance Digital,1321
6664271e66cb1ac2237a0d469,11/1/2023,10:29 PM,electronics,Reliance Digital,5594
6664271e66cb1ac2237a0d574,11/2/2023,4:19 AM,food,Zomato,8493
6664271e66cb1ac2237a0d925,11/2/2023,5:57 PM,movies,BookMyShow,4262
6664271e66cb1ac2237a0d212,11/3/2023,9:19 PM,clothing,Myntra,5118
6664271e66cb1ac2237a0d559,11/3/2023,4:13 PM,electronics,Reliance Digital,180
6664271e66cb1ac2237a0d901,11/3/2023,11:33 AM,movies,BookMyShow,3513
6664271e66cb1ac2237a0d668,11/4/2023,2:01 AM,electricity,Adani Electricity,7723
6664271e66cb1ac2237a0d675,11/4/2023,4:13 PM,food,Zomato,5797
6664271e66cb1ac2237a0d861,11/4/2023,5:28 AM,electronics,Reliance Digital,945
6664271e66cb1ac2237a0d889,11/4/2023,11:21 PM,groceries,BigBasket,6073
6664271e66cb1ac2237a0d336,11/5/2023,12:37 PM,books,Amazon India,4192
6664271e66cb1ac2237a0d345,11/5/2023,11:02 PM,groceries,BigBasket,9357
6664271e66cb1ac2237a0d442,11/5/2023,1:17 AM,books,Amazon India,7960
6664271e66cb1ac2237a0d620,11/5/2023,3:07 AM,books,Amazon India,6816
6664271e66cb1ac2237a0d672,11/6/2023,9:04 PM,books,Amazon India,4797
6664271e66cb1ac2237a0d884,11/6/2023,4:11 AM,movies,BookMyShow,1878
6664271e66cb1ac2237a0d905,11/6/2023,8:30 AM,electronics,Reliance Digital,6137
6664271e66cb1ac2237a0d283,11/7/2023,2:47 AM,electricity,Adani Electricity,1275
6664271e66cb1ac2237a0d528,11/8/2023,4:16 PM,electronics,Reliance Digital,5625
6664271e66cb1ac2237a0d606,11/8/2023,5:59 PM,groceries,BigBasket,9505
6664271e66cb1ac2237a0d1031,11/8/2023,12:15 AM,groceries,BigBasket,9683
6664271e66cb1ac2237a0d73,11/9/2023,9:34 AM,groceries,BigBasket,6025
6664271e66cb1ac2237a0d192,11/9/2023,4:48 PM,books,Amazon India,6740
6664271e66cb1ac2237a0d437,11/9/2023,6:40 PM,food,Zomato,8216
6664271e66cb1ac2237a0d728,11/9/2023,11:06 AM,electronics,Reliance Digital,3660
6664271e66cb1ac2237a0d816,11/9/2023,12:24 PM,groceries,BigBasket,9265
6664271e66cb1ac2237a0d943,11/9/2023,6:14 AM,electricity,Adani Electricity,5994
6664271e66cb1ac2237a0d1019,11/9/2023,12:02 AM,electricity,Adani Electricity,2377
6664271e66cb1ac2237a0d1032,11/9/2023,8:49 AM,electronics,Reliance Digital,2268
6664271e66cb1ac2237a0d127,11/10/2023,11:15 AM,clothing,Myntra,752
6664271e66cb1ac2237a0d183,11/11/2023,4:48 AM,food,Zomato,8727
6664271e66cb1ac2237a0d453,11/11/2023,9:20 AM,clothing,Myntra,3332
6664271e66cb1ac2237a0d593,11/12/2023,2:27 PM,books,Amazon India,8981
6664271e66cb1ac2237a0d417,11/14/2023,2:59 AM,food,Zomato,7442
6664271e66cb1ac2237a0d273,11/15/2023,4:24 PM,mobile recharge,Paytm,822
6664271e66cb1ac2237a0d351,11/15/2023,6:27 PM,mobile recharge,Paytm,8637
6664271e66cb1ac2237a0d888,11/15/2023,12:57 PM,electricity,Adani Electricity,5407
6664271e66cb1ac2237a0d205,11/16/2023,6:36 AM,groceries,BigBasket,9913
6664271e66cb1ac2237a0d687,11/16/2023,7:13 PM,clothing,Myntra,3541
6664271e66cb1ac2237a0d712,11/16/2023,9:24 AM,movies,BookMyShow,2874
6664271e66cb1ac2237a0d596,11/17/2023,6:05 AM,groceries,BigBasket,9467
6664271e66cb1ac2237a0d852,11/17/2023,11:50 PM,clothing,Myntra,2936
6664271e66cb1ac2237a0d103,11/18/2023,1:11 AM,food,Zomato,6714
6664271e66cb1ac2237a0d622,11/18/2023,9:07 PM,electronics,Reliance Digital,127
6664271e66cb1ac2237a0d373,11/19/2023,10:42 AM,food,Zomato,7762
6664271e66cb1ac2237a0d69,11/20/2023,4:57 PM,books,Amazon India,9035
6664271e66cb1ac2237a0d502,11/21/2023,3:25 AM,clothing,Myntra,3821
6664271e66cb1ac2237a0d757,11/21/2023,3:56 AM,electricity,Adani Electricity,2403
6664271e66cb1ac2237a0d777,11/21/2023,10:27 PM,clothing,Myntra,4187
6664271e66cb1ac2237a0d972,11/21/2023,8:58 AM,food,Zomato,6661
6664271e66cb1ac2237a0d301,11/22/2023,1:36 AM,books,Amazon India,6608
6664271e66cb1ac2237a0d316,11/22/2023,5:38 PM,mobile recharge,Paytm,2205
6664271e66cb1ac2237a0d432,11/22/2023,5:17 AM,clothing,Myntra,2884
6664271e66cb1ac2237a0d550,11/22/2023,7:10 AM,food,Zomato,5195
6664271e66cb1ac2237a0d932,11/22/2023,8:54 AM,movies,BookMyShow,3184
6664271e66cb1ac2237a0d1004,11/22/2023,4:00 AM,clothing,Myntra,4747
6664271e66cb1ac2237a0d449,11/23/2023,11:35 AM,movies,BookMyShow,105
6664271e66cb1ac2237a0d488,11/23/2023,1:56 AM,electronics,Reliance Digital,4243
6664271e66cb1ac2237a0d693,11/23/2023,6:07 AM,groceries,BigBasket,286
6664271e66cb1ac2237a0d965,11/23/2023,6:07 AM,electricity,Adani Electricity,1663
6664271e66cb1ac2237a0d149,11/24/2023,9:39 AM,food,Zomato,3925
6664271e66cb1ac2237a0d219,11/24/2023,6:00 AM,groceries,BigBasket,2828
6664271e66cb1ac2237a0d298,11/24/2023,11:44 PM,mobile recharge,Paytm,3982
6664271e66cb1ac2237a0d974,11/24/2023,5:30 PM,electronics,Reliance Digital,4691
6664271e66cb1ac2237a0d153,11/25/2023,10:39 PM,electricity,Adani Electricity,9183
6664271e66cb1ac2237a0d657,11/25/2023,8:07 AM,groceries,BigBasket,9402
6664271e66cb1ac2237a0d867,11/25/2023,12:17 PM,electronics,Reliance Digital,2546
6664271e66cb1ac2237a0d876,11/25/2023,11:05 PM,electricity,Adani Electricity,3704
6664271e66cb1ac2237a0d160,11/26/2023,10:26 PM,food,Zomato,9735
6664271e66cb1ac2237a0d650,11/26/2023,1:44 PM,movies,BookMyShow,133
6664271e66cb1ac2237a0d107,11/27/2023,7:05 PM,electronics,Reliance Digital,4807
6664271e66cb1ac2237a0d564,11/27/2023,2:17 AM,electronics,Reliance Digital,6142
6664271e66cb1ac2237a0d184,11/28/2023,7:09 AM,groceries,BigBasket,1596
6664271e66cb1ac2237a0d407,11/28/2023,7:13 PM,electronics,Reliance Digital,7889
6664271e66cb1ac2237a0d448,11/28/2023,2:54 AM,books,Amazon India,417
6664271e66cb1ac2237a0d642,11/28/2023,2:19 AM,books,Amazon India,207
6664271e66cb1ac2237a0d713,11/28/2023,1:56 PM,groceries,BigBasket,1709
6664271e66cb1ac2237a0d352,11/29/2023,3:04 AM,mobile recharge,Paytm,1183
6664271e66cb1ac2237a0d793,11/29/2023,3:27 PM,food,Zomato,2807
6664271e66cb1ac2237a0d290,11/30/2023,4:37 PM,mobile recharge,Paytm,8145
6664271e66cb1ac2237a0d789,11/30/2023,11:00 PM,electricity,Adani Electricity,9977
6664271e66cb1ac2237a0d289,12/1/2023,10:25 AM,clothing,Myntra,7821
6664271e66cb1ac2237a0d778,12/1/2023,6:55 PM,electricity,Adani Electricity,3108
6664271e66cb1ac2237a0d853,12/1/2023,5:28 PM,mobile recharge,Paytm,1042
6664271e66cb1ac2237a0d837,12/2/2023,6:33 AM,electricity,Adani Electricity,7175
6664271e66cb1ac2237a0d969,12/2/2023,3:09 PM,electronics,Reliance Digital,2737
6664271e66cb1ac2237a0d161,12/3/2023,10:19 PM,clothing,Myntra,194
6664271e66cb1ac2237a0d515,12/3/2023,11:07 PM,food,Zomato,9975
6664271e66cb1ac2237a0d259,12/4/2023,6:20 PM,food,Zomato,2989
6664271e66cb1ac2237a0d725,12/4/2023,3:28 PM,mobile recharge,Paytm,637
6664271e66cb1ac2237a0d586,12/5/2023,8:37 AM,books,Amazon India,4068
6664271e66cb1ac2237a0d641,12/5/2023,1:11 AM,electronics,Reliance Digital,9483
6664271e66cb1ac2237a0d44,12/6/2023,2:45 PM,electricity,Adani Electricity,6672
6664271e66cb1ac2237a0d419,12/6/2023,10:28 AM,mobile recharge,Paytm,4751
6664271e66cb1ac2237a0d747,12/6/2023,7:10 PM,books,Amazon India,9466
6664271e66cb1ac2237a0d850,12/6/2023,12:19 AM,books,Amazon India,7968
6664271e66cb1ac2237a0d967,12/6/2023,3:19 PM,electricity,Adani Electricity,124
6664271e66cb1ac2237a0d480,12/7/2023,5:56 PM,books,Amazon India,8200
6664271e66cb1ac2237a0d562,12/7/2023,9:52 PM,clothing,Myntra,7079
6664271e66cb1ac2237a0d598,12/8/2023,3:02 PM,movies,BookMyShow,9853
6664271e66cb1ac2237a0d936,12/8/2023,11:58 PM,movies,BookMyShow,5429
6664271e66cb1ac2237a0d958,12/8/2023,2:27 PM,electricity,Adani Electricity,7658
6664271e66cb1ac2237a0d234,12/9/2023,9:21 AM,books,Amazon India,4847
6664271e66cb1ac2237a0d297,12/9/2023,8:55 PM,electronics,Reliance Digital,8184
6664271e66cb1ac2237a0d546,12/9/2023,9:49 AM,electricity,Adani Electricity,9325
6664271e66cb1ac2237a0d575,12/9/2023,4:11 AM,books,Amazon India,6114
6664271e66cb1ac2237a0d654,12/9/2023,12:46 AM,electricity,Adani Electricity,8217
6664271e66cb1ac2237a0d749,12/9/2023,8:37 AM,clothing,Myntra,9899
6664271e66cb1ac2237a0d776,12/9/2023,1:09 PM,movies,BookMyShow,6211
6664271e66cb1ac2237a0d838,12/9/2023,11:02 AM,food,Zomato,1150
6664271e66cb1ac2237a0d841,12/9/2023,8:27 PM,movies,BookMyShow,8075
6664271e66cb1ac2237a0d530,12/10/2023,10:16 PM,books,Amazon India,709
6664271e66cb1ac2237a0d549,12/10/2023,2:16 AM,movies,BookMyShow,2414
6664271e66cb1ac2237a0d342,12/11/2023,6:55 PM,clothing,Myntra,3678
6664271e66cb1ac2237a0d466,12/11/2023,11:29 PM,food,Zomato,4101
6664271e66cb1ac2237a0d565,12/11/2023,3:28 AM,mobile recharge,Paytm,9974
6664271e66cb1ac2237a0d886,12/12/2023,3:39 PM,books,Amazon India,6389
6664271e66cb1ac2237a0d902,12/12/2023,1:57 AM,electricity,Adani Electricity,9255
6664271e66cb1ac2237a0d225,12/13/2023,12:25 PM,movies,BookMyShow,2304
6664271e66cb1ac2237a0d450,12/13/2023,9:08 AM,electronics,Reliance Digital,9501
6664271e66cb1ac2237a0d454,12/13/2023,9:35 PM,food,Zomato,3630
6664271e66cb1ac2237a0d397,12/14/2023,3:27 PM,food,Zomato,220
6664271e66cb1ac2237a0d217,12/15/2023,12:25 AM,food,Zomato,5298
6664271e66cb1ac2237a0d576,12/15/2023,2:19 PM,electronics,Reliance Digital,3407
6664271e66cb1ac2237a0d627,12/16/2023,9:33 PM,clothing,Myntra,8093
6664271e66cb1ac2237a0d980,12/16/2023,1:35 PM,movies,BookMyShow,3652
6664271e66cb1ac2237a0d569,12/17/2023,7:24 PM,electricity,Adani Electricity,9767
6664271e66cb1ac2237a0d1001,12/19/2023,10:59 AM,movies,BookMyShow,9119
6664271e66cb1ac2237a0d631,12/20/2023,4:06 PM,groceries,BigBasket,9614
6664271e66cb1ac2237a0d753,12/20/2023,6:13 AM,food,Zomato,2410
6664271e66cb1ac2237a0d785,12/20/2023,7:15 PM,electricity,Adani Electricity,710
6664271e66cb1ac2237a0d787,12/20/2023,8:19 PM,books,Amazon India,6002
6664271e66cb1ac2237a0d131,12/21/2023,11:39 PM,movies,BookMyShow,5689
6664271e66cb1ac2237a0d147,12/21/2023,12:15 AM,electricity,Adani Electricity,2152
6664271e66cb1ac2237a0d381,12/21/2023,6:47 AM,electricity,Adani Electricity,2061
6664271e66cb1ac2237a0d434,12/21/2023,7:45 PM,electronics,Reliance Digital,3860
6664271e66cb1ac2237a0d479,12/21/2023,12:02 AM,food,Zomato,8672
6664271e66cb1ac2237a0d875,12/21/2023,2:47 PM,electricity,Adani Electricity,9497
6664271e66cb1ac2237a0d705,12/22/2023,11:29 AM,mobile recharge,Paytm,5928
6664271e66cb1ac2237a0d136,12/23/2023,4:46 AM,clothing,Myntra,2467
6664271e66cb1ac2237a0d968,12/23/2023,5:51 PM,electricity,Adani Electricity,6518
6664271e66cb1ac2237a0d38,12/24/2023,6:37 PM,books,Amazon India,7732
6664271e66cb1ac2237a0d261,12/24/2023,2:21 AM,mobile recharge,Paytm,4544
6664271e66cb1ac2237a0d532,12/24/2023,6:13 AM,movies,BookMyShow,7028
6664271e66cb1ac2237a0d791,12/24/2023,6:02 AM,food,Zomato,8719
6664271e66cb1ac2237a0d860,12/24/2023,12:54 PM,food,Zomato,2813
6664271e66cb1ac2237a0d1013,12/24/2023,9:05 PM,groceries,BigBasket,1590
6664271e66cb1ac2237a0d592,12/25/2023,2:20 PM,clothing,Myntra,3213
6664271e66cb1ac2237a0d599,12/25/2023,6:53 AM,mobile recharge,Paytm,1521
6664271e66cb1ac2237a0d809,12/26/2023,11:39 PM,groceries,BigBasket,4394
6664271e66cb1ac2237a0d209,12/27/2023,6:04 AM,electricity,Adani Electricity,9798
6664271e66cb1ac2237a0d695,12/27/2023,5:59 AM,mobile recharge,Paytm,9452
6664271e66cb1ac2237a0d711,12/27/2023,9:47 PM,food,Zomato,1150
6664271e66cb1ac2237a0d150,12/28/2023,1:17 AM,movies,BookMyShow,2813
6664271e66cb1ac2237a0d756,12/28/2023,7:29 AM,books,Amazon India,1682
6664271e66cb1ac2237a0d630,12/30/2023,3:30 PM,food,Zomato,1725
6664271e66cb1ac2237a0d855,12/30/2023,5:49 AM,food,Zomato,1993
6664271e66cb1ac2237a0d961,12/30/2023,9:30 PM,electronics,Reliance Digital,2954
6664271e66cb1ac2237a0d761,12/31/2023,12:48 AM,mobile recharge,Paytm,3982
6664271e66cb1ac2237a0d145,1/1/2024,7:50 PM,food,Zomato,7698
6664271e66cb1ac2237a0d159,1/1/2024,2:28 PM,electricity,Adani Electricity,2600
6664271e66cb1ac2237a0d170,1/1/2024,4:55 PM,groceries,BigBasket,6387
6664271e66cb1ac2237a0d412,1/1/2024,10:10 AM,mobile recharge,Paytm,6877
6664271e66cb1ac2237a0d431,1/1/2024,5:10 PM,movies,BookMyShow,2423
6664271e66cb1ac2237a0d859,1/1/2024,10:18 AM,groceries,BigBasket,461
6664271e66cb1ac2237a0d489,1/2/2024,11:46 PM,food,Zomato,2208
6664271e66cb1ac2237a0d676,1/2/2024,12:31 PM,electronics,Reliance Digital,8187
6664271e66cb1ac2237a0d699,1/2/2024,8:42 PM,clothing,Myntra,8669
6664271e66cb1ac2237a0d741,1/2/2024,6:23 AM,food,Zomato,3229
6664271e66cb1ac2237a0d426,1/3/2024,11:18 AM,food,Zomato,8561
6664271e66cb1ac2237a0d854,1/3/2024,6:19 AM,electronics,Reliance Digital,9081
6664271e66cb1ac2237a0d394,1/4/2024,12:33 PM,clothing,Myntra,7574
6664271e66cb1ac2237a0d438,1/4/2024,4:52 PM,groceries,BigBasket,8777
6664271e66cb1ac2237a0d471,1/4/2024,5:06 PM,groceries,BigBasket,2959
6664271e66cb1ac2237a0d920,1/4/2024,9:17 PM,electricity,Adani Electricity,5010
6664271e66cb1ac2237a0d146,1/5/2024,4:18 AM,movies,BookMyShow,1909
6664271e66cb1ac2237a0d667,1/5/2024,4:40 PM,books,Amazon India,1560
6664271e66cb1ac2237a0d135,1/6/2024,9:05 AM,groceries,BigBasket,5067
6664271e66cb1ac2237a0d962,1/6/2024,9:51 AM,electricity,Adani Electricity,5500
6664271e66cb1ac2237a0d58,1/7/2024,3:42 PM,groceries,BigBasket,605
6664271e66cb1ac2237a0d891,1/7/2024,2:08 AM,books,Amazon India,9535
6664271e66cb1ac2237a0d1015,1/7/2024,11:31 AM,movies,BookMyShow,8737
6664271e66cb1ac2237a0d589,1/8/2024,9:07 PM,mobile recharge,Paytm,8932
6664271e66cb1ac2237a0d956,1/8/2024,2:22 AM,movies,BookMyShow,2926
6664271e66cb1ac2237a0d124,1/9/2024,12:30 PM,electricity,Adani Electricity,1286
6664271e66cb1ac2237a0d216,1/9/2024,5:08 AM,movies,BookMyShow,9308
6664271e66cb1ac2237a0d118,1/10/2024,2:01 AM,mobile recharge,Paytm,20
6664271e66cb1ac2237a0d591,1/10/2024,11:40 PM,clothing,Myntra,3470
6664271e66cb1ac2237a0d53,1/11/2024,10:45 AM,movies,BookMyShow,7199
6664271e66cb1ac2237a0d615,1/11/2024,5:24 PM,clothing,Myntra,3688
6664271e66cb1ac2237a0d751,1/11/2024,8:06 PM,electricity,Adani Electricity,9473
6664271e66cb1ac2237a0d59,1/12/2024,12:23 PM,electronics,Reliance Digital,789
6664271e66cb1ac2237a0d141,1/12/2024,3:29 PM,clothing,Myntra,7725
6664271e66cb1ac2237a0d330,1/12/2024,12:24 AM,electronics,Reliance Digital,8222
6664271e66cb1ac2237a0d185,1/13/2024,2:14 AM,clothing,Myntra,5903
6664271e66cb1ac2237a0d842,1/13/2024,11:44 AM,clothing,Myntra,5479
6664271e66cb1ac2237a0d858,1/13/2024,10:00 AM,groceries,BigBasket,3970
6664271e66cb1ac2237a0d899,1/13/2024,10:31 AM,groceries,BigBasket,423
6664271e66cb1ac2237a0d156,1/14/2024,7:40 AM,movies,BookMyShow,3639
6664271e66cb1ac2237a0d326,1/14/2024,8:08 PM,mobile recharge,Paytm,1827
6664271e66cb1ac2237a0d97,1/15/2024,9:35 AM,food,Zomato,4290
6664271e66cb1ac2237a0d308,1/15/2024,11:51 PM,mobile recharge,Paytm,7460
6664271e66cb1ac2237a0d750,1/15/2024,8:24 PM,groceries,BigBasket,1455
6664271e66cb1ac2237a0d981,1/15/2024,12:13 PM,mobile recharge,Paytm,2201
6664271e66cb1ac2237a0d349,1/16/2024,11:47 AM,electronics,Reliance Digital,2469
6664271e66cb1ac2237a0d357,1/16/2024,12:45 AM,movies,BookMyShow,3133
6664271e66cb1ac2237a0d406,1/16/2024,11:15 AM,movies,BookMyShow,3515
6664271e66cb1ac2237a0d783,1/16/2024,10:15 PM,mobile recharge,Paytm,4580
6664271e66cb1ac2237a0d784,1/16/2024,1:16 PM,clothing,Myntra,1284
6664271e66cb1ac2237a0d285,1/17/2024,7:57 PM,mobile recharge,Paytm,237
6664271e66cb1ac2237a0d319,1/17/2024,10:49 AM,electronics,Reliance Digital,5743
6664271e66cb1ac2237a0d616,1/17/2024,6:05 AM,clothing,Myntra,5297
6664271e66cb1ac2237a0d122,1/18/2024,2:28 AM,groceries,BigBasket,1433
6664271e66cb1ac2237a0d190,1/18/2024,1:47 AM,electronics,Reliance Digital,8224
6664271e66cb1ac2237a0d198,1/18/2024,5:26 PM,clothing,Myntra,9894
6664271e66cb1ac2237a0d354,1/19/2024,12:41 PM,food,Zomato,8111
6664271e66cb1ac2237a0d452,1/19/2024,5:20 AM,mobile recharge,Paytm,1184
6664271e66cb1ac2237a0d482,1/19/2024,8:27 AM,books,Amazon India,6223
6664271e66cb1ac2237a0d104,1/20/2024,8:05 AM,electronics,Reliance Digital,3254
6664271e66cb1ac2237a0d125,1/20/2024,2:38 PM,electronics,Reliance Digital,3278
6664271e66cb1ac2237a0d143,1/20/2024,10:01 AM,food,Zomato,2000
6664271e66cb1ac2237a0d266,1/20/2024,2:34 PM,groceries,BigBasket,185
6664271e66cb1ac2237a0d332,1/20/2024,10:41 AM,movies,BookMyShow,7956
6664271e66cb1ac2237a0d543,1/20/2024,12:43 AM,electronics,Reliance Digital,3006
6664271e66cb1ac2237a0d896,1/20/2024,6:43 AM,movies,BookMyShow,3097
6664271e66cb1ac2237a0d64,1/21/2024,8:52 AM,movies,BookMyShow,1311
6664271e66cb1ac2237a0d251,1/21/2024,5:22 AM,groceries,BigBasket,5241
6664271e66cb1ac2237a0d400,1/21/2024,3:05 AM,electronics,Reliance Digital,310
6664271e66cb1ac2237a0d507,1/21/2024,2:54 PM,clothing,Myntra,2102
6664271e66cb1ac2237a0d796,1/21/2024,3:36 AM,electricity,Adani Electricity,6118
6664271e66cb1ac2237a0d847,1/21/2024,8:37 AM,electronics,Reliance Digital,849
6664271e66cb1ac2237a0d499,1/22/2024,5:25 PM,movies,BookMyShow,466
6664271e66cb1ac2237a0d525,1/22/2024,11:42 PM,movies,BookMyShow,143
6664271e66cb1ac2237a0d411,1/24/2024,2:29 AM,food,Zomato,7674
6664271e66cb1ac2237a0d413,1/24/2024,5:15 AM,movies,BookMyShow,7585
6664271e66cb1ac2237a0d460,1/24/2024,1:31 PM,groceries,BigBasket,3036
6664271e66cb1ac2237a0d513,1/24/2024,7:52 PM,movies,BookMyShow,1083
6664271e66cb1ac2237a0d801,1/24/2024,3:08 AM,food,Zomato,3402
6664271e66cb1ac2237a0d811,1/24/2024,9:57 PM,movies,BookMyShow,8237
6664271e66cb1ac2237a0d96,1/25/2024,5:59 PM,electronics,Reliance Digital,450
6664271e66cb1ac2237a0d260,1/25/2024,2:58 PM,books,Amazon India,5068
6664271e66cb1ac2237a0d744,1/25/2024,7:44 AM,mobile recharge,Paytm,6700
6664271e66cb1ac2237a0d1017,1/25/2024,2:22 PM,food,Zomato,7262
6664271e66cb1ac2237a0d372,1/26/2024,10:06 AM,electronics,Reliance Digital,4087
6664271e66cb1ac2237a0d973,1/26/2024,8:35 PM,movies,BookMyShow,7462
6664271e66cb1ac2237a0d475,1/27/2024,8:41 AM,groceries,BigBasket,4796
6664271e66cb1ac2237a0d545,1/27/2024,4:14 AM,movies,BookMyShow,203
6664271e66cb1ac2237a0d554,1/27/2024,12:54 PM,mobile recharge,Paytm,6524
6664271e66cb1ac2237a0d556,1/27/2024,6:05 PM,clothing,Myntra,6461
6664271e66cb1ac2237a0d718,1/27/2024,5:02 PM,mobile recharge,Paytm,144
6664271e66cb1ac2237a0d548,1/28/2024,8:48 PM,food,Zomato,5587
6664271e66cb1ac2237a0d723,1/28/2024,10:29 PM,food,Zomato,1520
6664271e66cb1ac2237a0d45,1/29/2024,12:29 AM,electronics,Reliance Digital,2847
6664271e66cb1ac2237a0d587,1/29/2024,3:02 PM,groceries,BigBasket,7036
6664271e66cb1ac2237a0d882,1/29/2024,11:03 PM,electricity,Adani Electricity,8033
